id;Crop
6869;soybean
526;soybean
2078;corn
2145;soybean
2684;corn
2955;cotton
2623;soybean
3504;cotton
4069;soybean
6302;soybean
4721;soybean
5618;corn
5225;winter_wheat
5835;soybean
1969;corn
5148;soybean
4904;winter_wheat
5240;soybean
113;soybean
5446;winter_wheat
4414;corn
5304;winter_wheat
483;cotton
371;soybean
4159;corn
3903;soybean
2854;corn
6222;corn
2230;soybean
3934;soybean
4244;soybean
6431;soybean
3031;corn
3058;cotton
329;corn
4247;soybean
5743;corn
2781;soybean
4734;soybean
1148;cotton
2289;corn
5652;corn
6156;corn
2915;soybean
312;soybean
4610;soybean
315;soybean
4502;corn
1103;cotton
6268;corn
6705;corn
5744;corn
2775;corn
191;corn
3947;soybean
1940;corn
4464;corn
4511;corn
2242;corn
5463;winter_wheat
205;soybean
1267;cotton
2450;soybean
1391;cotton
6242;corn
6434;soybean
2298;corn
814;winter_wheat
5680;corn
5963;soybean
6157;corn
3210;cotton
3149;cotton
5736;corn
4932;winter_wheat
2522;corn
3244;cotton
6814;soybean
2605;corn
4763;winter_wheat
1313;cotton
2845;corn
4501;corn
5861;soybean
6459;soybean
1302;cotton
151;soybean
5186;corn
6721;corn
2502;soybean
2515;corn
5406;winter_wheat
5427;winter_wheat
722;winter_wheat
177;soybean
1343;cotton
3124;cotton
3002;cotton
703;winter_wheat
2210;corn
6187;corn
3184;cotton
5729;corn
4281;soybean
1716;corn
4540;corn
860;soybean
4799;winter_wheat
3222;cotton
3175;cotton
3689;corn
2903;soybean
2490;soybean
3010;cotton
4887;winter_wheat
6098;corn
4079;corn
3734;corn
95;corn
5809;soybean
1260;cotton
2982;cotton
529;soybean
1594;corn
1155;winter_wheat
3589;rice
5214;corn
5280;winter_wheat
5697;corn
2951;cotton
1706;corn
2339;corn
5037;winter_wheat
2097;soybean
2536;soybean
741;soybean
2638;soybean
3741;corn
3983;soybean
1217;cotton
3098;cotton
4112;corn
6507;soybean
3415;cotton
2679;soybean
3521;cotton
4003;corn
2310;soybean
2314;corn
1497;cotton
5882;soybean
5925;soybean
6169;corn
3901;soybean
4399;corn
6532;soybean
4583;soybean
1191;winter_wheat
730;winter_wheat
1584;corn
3798;soybean
6828;soybean
238;soybean
6250;corn
4451;corn
2341;corn
2498;soybean
1027;winter_wheat
6489;soybean
1265;cotton
2431;corn
4849;winter_wheat
5286;winter_wheat
5667;corn
6073;corn
3219;cotton
1360;winter_wheat
1720;corn
2371;corn
6300;soybean
6748;corn
4510;corn
4178;corn
3252;winter_wheat
5334;winter_wheat
1089;winter_wheat
2287;corn
1718;corn
5113;corn
3330;cotton
141;soybean
2808;corn
1318;cotton
215;soybean
82;soybean
2567;soybean
1693;corn
6141;corn
1295;winter_wheat
2000;corn
1577;corn
4495;corn
246;soybean
5488;winter_wheat
3499;cotton
1286;winter_wheat
3188;winter_wheat
1702;corn
3900;soybean
6516;soybean
3137;cotton
2874;soybean
5515;winter_wheat
4824;winter_wheat
1468;winter_wheat
2865;soybean
3259;cotton
2301;corn
4369;corn
2174;corn
6981;soybean
6697;soybean
1634;corn
4333;corn
3534;winter_wheat
2690;corn
4081;corn
5439;winter_wheat
4027;soybean
1603;corn
3615;rice
2533;soybean
6973;soybean
6363;soybean
6461;soybean
1234;cotton
2572;soybean
3782;soybean
171;soybean
1941;corn
4193;corn
5735;corn
573;soybean
449;soybean
1012;winter_wheat
6453;soybean
174;soybean
2346;corn
1515;winter_wheat
1929;corn
3795;soybean
6874;soybean
6191;corn
2370;corn
2943;cotton
6797;soybean
4246;soybean
3469;cotton
5310;corn
4118;corn
2023;corn
6946;soybean
1752;corn
3658;corn
4117;corn
5944;soybean
6569;corn
4742;winter_wheat
1729;corn
5986;soybean
6903;soybean
5282;soybean
1886;corn
1863;corn
6695;soybean
804;winter_wheat
1872;corn
6734;corn
3500;cotton
1141;cotton
6633;corn
6831;soybean
1223;cotton
5626;corn
4224;soybean
5905;soybean
2305;corn
2985;soybean
6754;corn
2250;corn
1761;corn
6372;soybean
1070;winter_wheat
2646;corn
592;winter_wheat
6251;corn
6888;soybean
6015;soybean
3364;cotton
64;soybean
6667;corn
98;corn
486;soybean
6961;soybean
3794;soybean
1225;cotton
651;soybean
761;winter_wheat
3760;corn
4829;winter_wheat
3345;winter_wheat
2991;soybean
5289;soybean
6572;corn
6853;soybean
1270;cotton
432;winter_wheat
2678;soybean
2343;corn
2617;soybean
3724;corn
4572;soybean
5829;soybean
4983;winter_wheat
404;soybean
1548;corn
298;soybean
5330;soybean
4078;corn
5864;soybean
6421;soybean
2887;corn
5291;winter_wheat
5605;corn
6447;soybean
